url,name,attributes,colour,price,category,desc
https://www.boohoo.com/faux-fur-collar-chunky-oversized-coatigan/GZZ22669.html,"
Faux Fur Collar Chunky Oversized Coatigan
","48% acrylic, 31% nylon, 21% polyester. Machine wash. Model wears UK size M.","
purple
","
£28.00

",KNITWEAR,"A classic transitional piece that makes layering simple, you can't go wrong with a cardigan. Cosy, soft, and the perfect addition to your new-season wardrobe, evoke effortlessly cool vibes with this cardigan from our latest collection. Layer up in a chunky cable knit cardigan or opt for chenille and bouclé pieces for an edgy vibe. Play down your evening look with a wrap design, or throw a long cardigan over a casual tee, jeans and trainers at the weekend.
"
https://www.boohoo.com/diamond-jumper/FZZ31950.html,"
Diamond Jumper
",75% ACRYLIC 22% RECYCLED POLYESTER 3% ELASTANE. Machine Washable. Model Wears M,"
blue
","
£7.50

",SUSTAINABILITY,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/petite-reindeer-pom-pom-christmas-jumper/PZZ76425.html,"
Petite Reindeer Pom Pom Christmas Jumper
","95% Polyester, 5% Elastane. Machine Wash. Model Wears Size 8.","
navy
","
£9.00

",PETITE KNITWEAR,"A wardrobe essential throughout December, come through this festive season and wrap up in this Christmas Jumper. Featuring long sleeves and an iconic festive print, this cosy Xmas jumper is a whole vibe no matter how you're spending the holidays. Traditonally designed to keep you warm and cosy during winter, a Xmas jumper is perfect for all your plans from family meet-ups to festive drinks. Looing for more designs? We've got you covered, our full range of  women's Christmas jumpers for 2023 has something for everyone this season."
https://www.boohoo.com/tall-fine-knit-roll-neck-jumper/GZZ17463.html,"
Tall Fine Knit Roll Neck Jumper
",80% Viscose. 20% Polyamide. Machine wash. Model wears UK Size 10.,"
turquoise
","
£8.00

",TALL CLOTHING,80% Viscose. 20% Polyamide. Machine wash. Model wears UK Size 10.
https://www.boohoo.com/womens/sale/knitwear,,,,,SALE,
https://www.boohoo.com/petite-premium-chunky-knit-oversized-jumper-/GZZ23533.html,"
Petite Premium Chunky Knit Oversized Jumper
",,"
grey
","
£18.00

",PETITE KNITWEAR,"Keep things cosy this season in boohoo’s range of petite knitwear. Designed especially for petite queens 5’3’’ and under, our pieces been cut slightly shorter to ensure the perfect fit. From petite jumpers to petite cardigans, we’ve got all your off-duty looks sorted, girl. Whether you’re heading for a cosy cinema date or just running errands, this one is the perfect addition to add to your transitional wardrobe. Need inspo? This piece would look killer with mom jeans and chunky trainers."
https://www.boohoo.com/ladder-stitch-jumper-/GZZ29486.html,"
Ladder Stitch Jumper
","50% cotton, 50% acrylic. Machine wash. Model wears UK size M.","
purple
","
£8.00

",KNITWEAR,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/cable-knit-crop-jumper/GZZ35213.html,"
Cable Knit Crop Jumper
",100% acrylic. Machine wash. Model wears UK size M.,"
orange
","
£11.00

",KNITWEAR,Nail new season knitwear in the jumpers and cardigans that are cosy yet cool
https://www.boohoo.com/knitted-balloon-sleeve-jumper/MPP89862.html?color=209,"
Knitted Balloon Sleeve Jumper
",Model wears size UK 8/ EU 36/ AUS 8/ US 4. Model Height 5ft 7. Wash according to the instructions on the label. 100% Acyrlic,"
sage
","
£16.00

",SALE KNITWEAR,Model wears size UK 8/ EU 36/ AUS 8/ US 4. Model Height 5ft 7. Wash according to the instructions on the label. 100% Acyrlic
https://www.boohoo.com/slash-neck-crop-fisherman-jumper/FZZ82258.html?color=123,"
Slash Neck Crop Fisherman Jumper
",100% Acrylic Model wears size M Machine wash at 30 degrees,"
cream
","
£6.00

",SUSTAINABILITY,"Seeking a pullover jumper that brings super flattering vibes? Look no further than this cute cropped jumper. With the hem cut at or above the waist, this type of short jumper usually comes with long sleeves for maximum style impact and extra warmth. Helping to nip you in at the waist and create an hourglass silhouette, it's a look that will serve attitude over and over again. We wear ours with high waisted denim, slick faux leather trousers and bold animal print skirts for a style that breaks the mould."
https://www.boohoo.com/shoulder-detail-cable-knitted-jumper/GZZ14794.html,"
Shoulder Detail Cable Knitted Jumper
",100% acrylic. Machine wash. Model wears UK size M.,"
biscuit
","
£7.00

",KNITWEAR,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/rib-knitted-tie-front-high-neck-jumper/GZZ01713.html,"
Rib Knitted Tie Front High Neck Jumper
",100% acrylic. Machine wash. Model wears UK size M,"
mauve
","
£6.60

",KNITWEAR,"Roll out in a roll neck jumper this season and give that essential autumn uniform a cosy upgrade. If you want a fitted jumper with a high rolled collar which covers most of the neck, this is the collection for you. Warm, cosy and great for layering, slip into a chunky turtleneck jumper for days when you really want to keep the chill out. Hoping to cause a storm on the social calendar? Get brunch ready in bold roll necks, side split options and balloon sleeves something a little extra. Time not on your side? Grab your fave gilet and throw it over a classic black roll neck jumper. The high collar can be folded or rolled up to compliment your look. One thing's for sure casual and comfortable never looked so good."
https://www.boohoo.com/button-through-cable-knitted-jumper/GZZ14661.html,"
Button Through Cable Knitted Jumper
",100% acrylic. Machine wash. Model wears UK size M.,"
mushroom
","
£12.00

",KNITWEAR,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/v-neck-jumper/FZZ47559.html?color=105,"
Black V Neck Jumper
",100% Acrylic model wears size M machine wash at 30 degrees,"
black
","
£6.00

",SUSTAINABILITY,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/turn-knit-on-turtleneck-cropped-jumper/GZZ43399.html,"
Turn Knit On Turtleneck Cropped Jumper
",,"
biscuit
","
£7.80

",KNITWEAR,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/candy-cane-crop-christmas-jumper/GZZ36512.html?color=155,"
Candy Cane Crop Christmas Jumper
",100% acrylic. Machine wash. Model wears UK size M.,"
 pink
","
£4.50

",KNITWEAR,"A wardrobe essential throughout December, come through this festive season and wrap up in this Christmas Jumper. Featuring long sleeves and an iconic festive print, this cosy Xmas jumper is a whole vibe no matter how you're spending the holidays. Traditonally designed to keep you warm and cosy during winter, a Xmas jumper is perfect for all your plans from family meet-ups to festive drinks. Looing for more designs? We've got you covered, our full range of  women's Christmas jumpers for 2023 has something for everyone this season."
https://www.boohoo.com/reindeer-snowflake-christmas-jumper/AZZ34688.html,"
Reindeer & Snowflake Christmas Jumper
","70% Acrylic, 30% recycled acrylic. Measurement of Garment: Total Length 61cm/24"" Sleeve Length 69cm/27"". Machine Wash. Model Wears Size S/M.","
cream
","
£8.00

",SUSTAINABILITY,"A wardrobe essential throughout December, come through this festive season and wrap up in this Christmas Jumper. Featuring long sleeves and an iconic festive print, this cosy Xmas jumper is a whole vibe no matter how you're spending the holidays. Traditonally designed to keep you warm and cosy during winter, a Xmas jumper is perfect for all your plans from family meet-ups to festive drinks. Looing for more designs? We've got you covered, our full range of  women's Christmas jumpers for 2023 has something for everyone this season."
https://www.boohoo.com/basic-seam-detail-jumper/FZZ38869.html?color=105,"
Basic Seam Detail Jumper
",50% acrylic 50% polyester. Machine wash. Model wears UK size M,"
black
","
£8.00

",SUSTAINABILITY,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/fairisle-snowflake-reindeer-christmas-jumper/DZZ45218.html,"
Fairisle Snowflake Reindeer Christmas Jumper
","100% Acrylic. Masurement of Garment: Total Length 63cm/25"" Sleeve Length 71cm/28"". Machine Wash. Model Wears Size S/M.","
red
","
£8.00

",SUSTAINABILITY,"A wardrobe essential throughout December, come through this festive season and wrap up in this Christmas Jumper. Featuring long sleeves and an iconic festive print, this cosy Xmas jumper is a whole vibe no matter how you're spending the holidays. Traditonally designed to keep you warm and cosy during winter, a Xmas jumper is perfect for all your plans from family meet-ups to festive drinks. Looing for more designs? We've got you covered, our full range of  women's Christmas jumpers for 2023 has something for everyone this season."
https://www.boohoo.com/soft-rib-knit-basic-crop-cardigan/GZZ37825.html,"
Soft Rib Knit Basic Crop Cardigan
","96% polyester, 4% elastane. Machine wash. Model wears UK size S.","
sage
","
£8.00

",KNITWEAR,"Seeking a pullover jumper that brings super flattering vibes? Look no further than this cute cropped jumper. With the hem cut at or above the waist, this type of short jumper usually comes with long sleeves for maximum style impact and extra warmth. Helping to nip you in at the waist and create an hourglass silhouette, it's a look that will serve attitude over and over again. We wear ours with high waisted denim, slick faux leather trousers and bold animal print skirts for a style that breaks the mould."
https://www.boohoo.com/soft-knitted-bright-argyle-check-cropped-cardigan/GZZ01705.html?color=157,"
Soft Knitted Bright Argyle Check Cropped Cardigan
",100% acrylic. Machine wash. Model wears UK size M,"
red
","
£9.00

",KNITWEAR,"Girl, it's all about cropping it like it's hot this season with this cropped cardigan. Perfect to pop on during the transitional months, define that waist and create a more hourglass silhouette, whether you're headed into the office or keeping it more casual at home. Good for layering, if you're seeking a cute cover-up for drinks with your besties or that all-important first date, pick up a cream or black rib short cardigan and get going."
https://www.boohoo.com/glitter-snowflake-christmas-jumper/FZZ35272.html,"
Snowflake Christmas Jumper
","40% polyamide 35% metallised fibre 25% acrylic. Hand wash, Model wears UK size M","
navy
","
£9.00

",KNITWEAR,"A wardrobe essential throughout December, come through this festive season and wrap up in this Christmas Jumper. Featuring long sleeves and an iconic festive print, this cosy Xmas jumper is a whole vibe no matter how you're spending the holidays. Traditonally designed to keep you warm and cosy during winter, a Xmas jumper is perfect for all your plans from family meet-ups to festive drinks. Looing for more designs? We've got you covered, our full range of  women's Christmas jumpers for 2023 has something for everyone this season."
https://www.boohoo.com/filthy-animal-christmas-jumper/AZZ14523.html,"
Filthy Animal Christmas Jumper
","100% Acrylic. Masurement of Garment: Total Length 61cm/24"" Sleeve Length 69cm/27"". Machine Wash. Model Wears Size S/M.","

red
","
£5.00

",SUSTAINABILITY,"A wardrobe essential throughout December, come through this festive season and wrap up in this Christmas Jumper. Featuring long sleeves and an iconic festive print, this cosy Xmas jumper is a whole vibe no matter how you're spending the holidays. Traditonally designed to keep you warm and cosy during winter, a Xmas jumper is perfect for all your plans from family meet-ups to festive drinks. Looing for more designs? We've got you covered, our full range of  women's Christmas jumpers for 2023 has something for everyone this season."
https://www.boohoo.com/oversized-v-neck-jumper/AZZ34139.html,"
Oversized V Neck Jumper
","70% acrylic, 30% recycled acrylic. Machine wash. Model wears UK size S/M.","
camel
","
£7.00

",SUSTAINABILITY,"Killer knitwear is a thing. Don't believe us? Just try this oversized V-neck jumper with long sleeves on for size. On days we're due to chill or simply CBA, we're throwing on this oversize V-neck jumper with our staple denims for comfortable off-duty style that's also hot AF. "
https://www.boohoo.com/chunky-cardigan/FZZ19328.html,"
Chunky Cardigan
",70% recycled cotton 30% recycled polyester. Machine wash. Model wears UK size M,"
ivory
","
£7.50

",SUSTAINABILITY,"A classic transitional piece that makes layering simple, you can't go wrong with a cardigan. Cosy, soft, and the perfect addition to your new-season wardrobe, evoke effortlessly cool vibes with this cardigan from our latest collection. Layer up in a chunky cable knit cardigan or opt for chenille and bouclé pieces for an edgy vibe. Play down your evening look with a wrap design, or throw a long cardigan over a casual tee, jeans and trainers at the weekend.
"
https://www.boohoo.com/tall-reindeer-christmas-jumper/TZZ96087.html,"
Tall Reindeer Christmas Jumper
",100% Acrylic. Machine wash. Model wears size S/M.,"
red
","
£9.00

",TALL CLOTHING,"A wardrobe essential throughout December, come through this festive season and wrap up in this Christmas Jumper. Featuring long sleeves and an iconic festive print, this cosy Xmas jumper is a whole vibe no matter how you're spending the holidays. Traditonally designed to keep you warm and cosy during winter, a Xmas jumper is perfect for all your plans from family meet-ups to festive drinks. Looing for more designs? We've got you covered, our full range of  women's Christmas jumpers for 2023 has something for everyone this season."
https://www.boohoo.com/petite-mixed-chunky-cable-knit-cardigan/GZZ24998.html?color=111,"
Petite Mixed Chunky Cable Knit Cardigan
","48% Acrylic, 31% Nylon, 21% Polyester. Machine wash. Model wears size UK 10.","
camel
","
£23.00

",PETITE KNITWEAR,"Keep things cosy this season in boohoo’s range of petite knitwear. Designed especially for petite queens 5’3’’ and under, our pieces been cut slightly shorter to ensure the perfect fit. From petite jumpers to petite cardigans, we’ve got all your off-duty looks sorted, girl. Whether you’re heading for a cosy cinema date or just running errands, this one is the perfect addition to add to your transitional wardrobe. Need inspo? This piece would look killer with mom jeans and chunky trainers."
https://www.boohoo.com/ombre-v-neck-cable-knitted-jumper/FZZ24517.html,"
Ombre V Neck Cable Knitted Jumper
","58% Acrylic, 39% Polyester, 9% Polyamide, 4% Wool. Machine wash. Model wears UK size M.","
pink
","
£14.00

",KNITWEAR,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/chunky-stripe-crop-jumper/GZZ24957.html,"
Chunky Stripe Crop Jumper
","92% acrylic, 8% wool. Machine wash. Model wears UK size M.","
red
","
£12.00

",KNITWEAR,"Seeking a pullover jumper that brings super flattering vibes? Look no further than this cute cropped jumper. With the hem cut at or above the waist, this type of short jumper usually comes with long sleeves for maximum style impact and extra warmth. Helping to nip you in at the waist and create an hourglass silhouette, it's a look that will serve attitude over and over again. We wear ours with high waisted denim, slick faux leather trousers and bold animal print skirts for a style that breaks the mould."
https://www.boohoo.com/slouchy-jumper/FZZ23809.html,"
Slouchy Jumper
",100% acrylic. Machine wash. Model wears UK size M,"
biscuit
","
£5.40

",KNITWEAR,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/geo-print-tie-back-jumper/FZZ37445.html,"
Geo Print Tie Back Jumper
",100% acrylic. Machine wash. Model wears UK size M,"
orange
","
£6.60

",KNITWEAR,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/plus-v-neck-v-back-oversized-jumper/PZZ63230.html,"
Plus V Neck V Back Oversized Jumper
","70% Acrylic 30% Recycled Acrylic Machine Washable, Model wears UK 16","
black
","
£15.00

",PLUS SIZE TOPS,"Upgrading your winter look is easy with this plus size jumper from our latest knitwear drop. Keeping you cosy with its soft fabric and knitted texture, it’s perfect for layering over all your outfits, whether that’s your go-to jeans or a long sleeve smock dress. Featuring long sleeves perfect for cold weather styling, this style is giving us all the cosy vibes. This season it’s all about going big, so grab an  oversized plus size jumper to take your winter streetwear to new heights – just team with chunky boots and a dreamy coat."
https://www.boohoo.com/petite-asymmetric-one-shoulder-knitted-jumper/GZZ26965.html?color=105,"
Black Petite Asymmetric One Shoulder Knitted Jumper
",100% Acrylic. Machine wash. Model wears size UK S.,"
black
","
£8.00

",PETITE KNITWEAR,"Keep things cosy this season in boohoo’s range of petite knitwear. Designed especially for petite queens 5’3’’ and under, our pieces been cut slightly shorter to ensure the perfect fit. From petite jumpers to petite cardigans, we’ve got all your off-duty looks sorted, girl. Whether you’re heading for a cosy cinema date or just running errands, this one is the perfect addition to add to your transitional wardrobe. Need inspo? This piece would look killer with mom jeans and chunky trainers."
https://www.boohoo.com/leopard-print-cropped-cardigan/GZZ01688.html,"
Leopard Print Cropped Cardigan
",100% acrylic. Machine wash. Model wears UK size M,"
black
","
£13.00

",KNITWEAR,"Girl, it's all about cropping it like it's hot this season with this cropped cardigan. Perfect to pop on during the transitional months, define that waist and create a more hourglass silhouette, whether you're headed into the office or keeping it more casual at home. Good for layering, if you're seeking a cute cover-up for drinks with your besties or that all-important first date, pick up a cream or black rib short cardigan and get going."
https://www.boohoo.com/chunky-wrap-cardigan/GZZ36140.html,"
Chunky Wrap Cardigan
",100% acrylic. Hand wash. Model wears UK size M.,"
camel
","
£13.00

",KNITWEAR,"Girl, it's all about cropping it like it's hot this season with this cropped cardigan. Perfect to pop on during the transitional months, define that waist and create a more hourglass silhouette, whether you're headed into the office or keeping it more casual at home. Good for layering, if you're seeking a cute cover-up for drinks with your besties or that all-important first date, pick up a cream or black rib short cardigan and get going."
https://www.boohoo.com/petite-roll-neck-feather-cable-knit-jumper/GZZ25650.html,"
Petite Roll Neck Feather Cable Knit Jumper
","48% Acrylic, 31% Nylon, 21% Polyester. Machine wash. Model wears size UK 10.","
lilac
","
£17.00

",PETITE KNITWEAR,"Keep things cosy this season in boohoo’s range of petite knitwear. Designed especially for petite queens 5’3’’ and under, our pieces been cut slightly shorter to ensure the perfect fit. From petite jumpers to petite cardigans, we’ve got all your off-duty looks sorted, girl. Whether you’re heading for a cosy cinema date or just running errands, this one is the perfect addition to add to your transitional wardrobe. Need inspo? This piece would look killer with mom jeans and chunky trainers."
https://www.boohoo.com/fluffy-knit-glitter-fairisle-christmas-jumper/FZZ33072.html,"
Fluffy Knit Glitter Fairisle Christmas Jumper
",100% acrylic. Hand wash. Model wears UK size M,"
red
","
£10.50

",KNITWEAR,"A wardrobe essential throughout December, come through this festive season and wrap up in this Christmas Jumper. Featuring long sleeves and an iconic festive print, this cosy Xmas jumper is a whole vibe no matter how you're spending the holidays. Traditonally designed to keep you warm and cosy during winter, a Xmas jumper is perfect for all your plans from family meet-ups to festive drinks. Looing for more designs? We've got you covered, our full range of  women's Christmas jumpers for 2023 has something for everyone this season."
https://www.boohoo.com/oversized-chunky-cardigan/GZZ36144.html?color=111,"
Oversized Chunky Cardigan
",100% acrylic. Hand wash only. Model wears UK size M.,"
camel
","
£21.00

",KNITWEAR,"A classic transitional piece that makes layering simple, you can't go wrong with a cardigan. Cosy, soft, and the perfect addition to your new-season wardrobe, evoke effortlessly cool vibes with this cardigan from our latest collection. Layer up in a chunky cable knit cardigan or opt for chenille and bouclé pieces for an edgy vibe. Play down your evening look with a wrap design, or throw a long cardigan over a casual tee, jeans and trainers at the weekend.
"
https://www.boohoo.com/oversized-balloon-sleeve-cropped-jumper/FZZ77190.html,"
Oversized Balloon Sleeve Cropped Jumper
",100% Acrylic Model wears size M Machine Washable,"
blush
","
£9.00

",SUSTAINABILITY,"Seeking a pullover jumper that brings super flattering vibes? Look no further than this cute cropped jumper. With the hem cut at or above the waist, this type of short jumper usually comes with long sleeves for maximum style impact and extra warmth. Helping to nip you in at the waist and create an hourglass silhouette, it's a look that will serve attitude over and over again. We wear ours with high waisted denim, slick faux leather trousers and bold animal print skirts for a style that breaks the mould."
https://www.boohoo.com/soft-knit-ombre-roll-neck-jumper/GZZ01695.html,"
Soft Knit Ombre Roll Neck Jumper
",70% acrylic 30% wool. Hand wash. Model wears UK size M,"
red
","
£12.00

",KNITWEAR,"Seeking a pullover jumper that brings super flattering vibes? Look no further than this cute cropped jumper. With the hem cut at or above the waist, this type of short jumper usually comes with long sleeves for maximum style impact and extra warmth. Helping to nip you in at the waist and create an hourglass silhouette, it's a look that will serve attitude over and over again. We wear ours with high waisted denim, slick faux leather trousers and bold animal print skirts for a style that breaks the mould."
https://www.boohoo.com/tall-v-neck-jumper/GZZ26195.html?color=156,"
Tall V Neck Jumper
",100% Acrylic. Machine wash. Model wears UK size M.,"
purple
","
£8.00

",SUSTAINABILITY,"What always passes the winter vibe check? If your answer was knitwear, you’ve scored 10/10. Our tall jumpers and cardigans are perfect for kitting out women 5’7” and over in comfortable knitted designs. Our tall knitwear has a longer cut at the arms and the torso, making them a much more practical, convenient choice, with a better fit for that comfy, cosy blend that we’re all shopping for this time of year. Ideal for winter, knitwear will keep you warm yet stylish.
"
https://www.boohoo.com/v-back-cropped-jumper/FZZ85311.html,"
V-Back Cropped Jumper
",100% Acrylic Model wears size M Machine wash at 30 degrees,"
black
","
£6.00

",KNITWEAR,"This long sleeve jumper comes in a chunky, ribbed knit, with a crew neckline, drop sleeves with fitted cuffs, V-neckline at back, and loose, cropped fit. Your winter wardrobe just got a serious upgrade."
https://www.boohoo.com/plus-metallic-yarn-jumper/GZZ43863.html,"
Plus Metallic Yarn Jumper
",,"
gold
","
£12.60

",KNITWEAR,Nail new season knitwear in the jumpers and cardigans that are cosy yet cool
https://www.boohoo.com/basic-v-neck-side-split-jumper/GZZ40477.html?color=105,"
Black Basic V Neck Side Split Jumper
",100% acrylic. Machine wash. Model wears UK size S.,"
black
","
£5.00

",JUMPERS,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/faux-fur-trim-jumper/GZZ21346.html,"
Faux Fur Trim Jumper
",100% polyester. Machine wash. Model wears Uk size M,"
ivory
","
£10.50

",KNITWEAR,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/colour-block-spliced-animal-print-jumper/FZZ33119.html?color=105,"
Colour Block Spliced Animal Print Jumper
",100% acrylic. Machine wash. Model wears UK size M,"
black
","
£14.00

",KNITWEAR,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/brushed-knit-polo-collar-jumper/FZZ31947.html?color=105,"
Brushed Knit Polo Collar Jumper
",62% polyester 26% acrylic 9% wool 3% elastane. Machine wash. Model wears UK size M,"
black
","
£9.00

",KNITWEAR,"Warm, cosy, and perfect for transitional dressing, jumpers are a key piece for your casual wardrobe, and this style is no exception. A pullover garment that's perfect for layering, our latest drop of women's jumpers boasts on-trend details like fringe trims, statement sleeves and vibrant colours. Try knitted pieces with v-neck shapes and fluted sleeves, or keep things classic in a black jumper. Get on board with street style and try a long jumper styled with chunky trainers and an oversized coat."
https://www.boohoo.com/plus-belted-cardigan-/GZZ38449.html,"
Plus Belted Cardigan
",100% Cotton. Machine Wash Only. Model Wears UK Size 16.,"
stone
","
£9.00

",PLUS SIZE TOPS,"Comfy, cosy, and perfect for layering, this plus size cardigan is the autumn/winter essential you need, girl. Designed to keep you warm and snug with its knitted, soft finish, a plus size long cardigan is perfect for transitional styling over a basic t shirt and high-waisted leggings. Create an everyday look with a plus size chunky cardigan worn with jeans and lace-up boots. Don’t shy away from an oversized style, it’s the secret to keeping your winter wardrobe versatile."
https://www.boohoo.com/oversized-dogtooth-roll-neck-jumper/GZZ35309.html,"
Oversized Dogtooth Roll Neck Jumper
",100% acrylic. Machine wash. Model wears UK size M.,"
black
","
£13.00

",KNITWEAR,"It's the season to feel snug and what better way than with this oversized jumper. Bigger than your usual size which elongates your silhouette, our women's oversized jumpers are cosy and comfortable for your autumn and winter wardrobe. Perfect for whatever plans you've got coming up, make a satin slip dress a little more casual with an oversized rib knit thrown on and banish those winter blues by stepping into a cable knit baggy jumper over leggings and ribbed socks. Warm and cosy is the vibe this season."
https://www.boohoo.com/cold-shoulder-knitted-cardigan/FZZ41226.html,"
Cold Shoulder Knitted Cardigan
",100% acrylic. Machine wash. Model wears UK size M,"
chocolate
","
£6.60

",KNITWEAR,"A classic transitional piece that makes layering simple, you can't go wrong with a cardigan. Cosy, soft, and the perfect addition to your new-season wardrobe, evoke effortlessly cool vibes with this cardigan from our latest collection. Layer up in a chunky cable knit cardigan or opt for chenille and bouclé pieces for an edgy vibe. Play down your evening look with a wrap design, or throw a long cardigan over a casual tee, jeans and trainers at the weekend.
"
https://www.boohoo.com/tall-basic-edge-to-edge-waffle-knit-cardigan/TZZ91800.html?color=101,"
Tall Basic Edge To Edge Waffle Knit Cardigan
",100% Acrylic. Machine Wash. Model Wears Size UK S.,"
apricot
","
£6.00

",TALL CLOTHING,"What always passes the winter vibe check? If your answer was knitwear, you’ve scored 10/10. Our tall jumpers and cardigans are perfect for kitting out women 5’7” and over in comfortable knitted designs. Our tall knitwear has a longer cut at the arms and the torso, making them a much more practical, convenient choice, with a better fit for that comfy, cosy blend that we’re all shopping for this time of year. Ideal for winter, knitwear will keep you warm yet stylish.
"
https://www.boohoo.com/petite-recycled-crop-jumper/PZZ05581.html,"
Petite Recycled Crop Jumper
","70% Recycled Cotton, 30% Recycled Polyester. Machine Washable. Model Wears Size S","
black
","
£11.00

",SUSTAINABILITY,"Keep things cosy this season in boohoo’s range of petite knitwear. Designed especially for petite queens 5’3’’ and under, our pieces been cut slightly shorter to ensure the perfect fit. From petite jumpers to petite cardigans, we’ve got all your off-duty looks sorted, girl. Whether you’re heading for a cosy cinema date or just running errands, this one is the perfect addition to add to your transitional wardrobe. Need inspo? This piece would look killer with mom jeans and chunky trainers."
